User,Tweets,Tweets_with_Emoji,Gender,Race
4249321033,0,0,,
1005293004,283,90,female,white
804397255,830,4,,
918800874645856256,1830,567,male,asian
2949187863,582,25,,
178164849,726,38,male,white
2211898712,485,0,male,white
752804897670598656,0,0,male,
2870747413,0,0,female,white
1575989538,0,0,,
126123856,965,139,female,hispanic
1676165677,227,89,female,white
857953957339058176,715,263,,
214123881,366,259,male,white
948317569542508544,2589,60,female,white
737936811834544128,516,3,,
908670844263579648,0,0,female,asian
2305254661,3197,366,,
949107706119385088,0,0,,
3436639283,0,0,,
827333318718873602,0,0,,
3253221030,105,74,female,white
739118222,723,174,,
753062502875947008,197,39,female,
3291709243,1210,137,female,
949091027851403264,1937,647,,
2666372040,467,0,male,white
419619470,827,570,female,black
2473250641,0,0,,
3073070005,41,12,male,
610117542,0,0,,
953873138,185,39,,
972343900118700032,2,0,female,hispanic
738080989486977024,28,7,male,white
973916536523038720,0,0,,
2583209908,939,395,female,white
895642917464715264,145,5,,
2277390943,0,0,,
729409912963502081,972,471,female,black
318164675,41,1,,
948393261940596737,132,38,female,
178413007,1621,83,,
1105417782,968,0,,
298437934,17,0,,
4812614172,217,6,,
3192838424,0,0,female,asian
958250696184221696,243,3,,
1375542338,3255,1,,
968953336471826433,245,15,female,white
1863485083,1690,120,,
768061677203918849,1140,4,,
804448705227190273,837,311,,
1701121568,0,0,,
2559979529,84,2,,
2500978082,759,192,male,asian
929812740,2,0,,
345579325,3,1,,
272182586,0,0,,
22131380,0,0,,
3796063993,0,0,,
933309821264244736,208,0,,
1437718536,3212,2737,,
738631572,397,2,,
885030069684625410,21,0,,
2898379779,533,107,female,white
307774780,945,307,female,
2651689086,227,3,,
2473438856,1188,52,male,asian
3320601306,97,25,,
3516025167,0,0,,
969778813054758913,0,0,female,
954328847775809536,168,73,,
769472147442003968,1165,853,,
474068520,1684,171,male,white
956408809077071872,658,36,,
774557478679752709,287,159,,
804963161245761536,0,0,male,asian
4635999442,0,0,,
921086649483882496,977,133,female,white
2876664322,0,0,female,white
332274150,172,4,male,black
373499362,0,0,male,black
734661084389351425,158,17,,
1562757506,3245,0,,
928847305,1111,563,male,white
968897880080740352,0,0,female,black
1588224188,50,8,,
969110013175218176,56,23,,
2491820936,114,20,female,white
95146712,473,66,male,asian
469507737,1094,137,,
2882124140,0,0,,
726751921520840706,420,32,male,
2329108714,2211,873,female,white
55059745,217,10,,
3322128068,316,0,,
1613899704,124,21,,
2773646129,1327,229,,
840741025563967488,71,0,,
752465734836555776,2414,1089,male,white
789697868286267392,510,53,,
953980030140391429,41,0,,
387325156,7,0,male,
875445453944479746,0,0,,
931171748757889024,0,0,male,asian
761056164410896384,0,0,male,white
395103305,2550,447,male,hispanic
259732574,1792,447,,
947774254061408256,697,188,male,
516818953,268,168,female,white
2414047977,20,12,,
1111281163,0,0,,
2413166730,0,0,,
960279778048671744,0,0,male,asian
950739578733948933,0,0,,
919927744506617856,5,1,male,
877007659362390016,29,17,female,white
2391502908,0,0,,
19505876,1504,186,,
2915757284,2726,40,,
736191546781880330,78,0,,
2892060447,576,27,,
743662036610015232,0,0,,
960733096659140608,63,51,male,asian
2961162861,452,121,female,white
2732420471,237,119,,
247217180,258,100,female,white
27416540,148,23,,
2548088234,10,1,,
3793619849,3263,0,,
3632664072,2974,2020,,
2926484586,842,0,,
1674315427,141,72,male,white
938714892617392129,0,0,,
275288364,0,0,,
878329612815564800,561,0,,
42714426,2,0,male,white
973185688551108609,0,0,,
2408069851,0,0,,
2265575935,629,107,male,white
712859464043524096,231,71,female,hispanic
450192360,389,142,female,white
2485843819,299,5,,
786940129512460288,3232,592,,
964162486277586944,540,44,,
316018139,49,6,,
868923089165406208,210,55,female,white
919000916984057856,0,0,,
3048589765,27,7,,
1888051632,167,6,,
878435508417953792,463,92,male,asian
900417311034679297,972,303,,
461793455,885,263,female,white
431705485,59,25,female,black
719348110,2463,1511,female,black
4869675245,850,428,male,white
737426939460222976,371,50,,
2921791698,0,0,,
947532876278415360,0,0,,
868104477793845249,245,63,male,asian
813507095622549504,0,0,female,white
4892891802,0,0,,
3472531055,329,16,male,
763706692584341504,889,68,,
840248121649221633,1286,489,female,white
318957153,67,1,female,
781259799598100480,3220,2906,,
925764598204002305,326,153,female,asian
1381930843,26,5,female,asian
742483715129901057,96,1,,
2271988690,3216,0,,
2876945328,425,237,female,white
880430884922441729,1673,720,male,asian
46684608,1040,120,,
830422922359627776,270,78,,
2953563666,0,0,,
912667483751854080,154,20,,
25298032,1899,2,,
837751911642238977,0,0,male,asian
3018643845,2927,522,,
783411145440890880,1201,14,,
845625473828716544,0,0,,
3127754235,0,0,female,white
825263539023650816,196,4,,
400119629,312,66,,
4228116915,439,269,,
3362902275,0,0,female,white
453562335,6,6,female,
504975934,798,368,,
221085399,399,80,male,white
2255016304,508,9,,
895783602839015424,201,89,female,white
802619411559514113,349,6,female,asian
33655976,0,0,male,white
856997804,3,3,female,
2765641639,0,0,female,white
3143373133,950,674,,
739424178772815876,2228,210,male,white
814968874919608320,0,0,female,white
1929782846,2989,12,,
839927272295497730,848,116,female,white
4507327273,738,583,,
2857903879,2200,13,,
155450152,584,240,,
169499588,1378,169,female,white
1360529365,3165,1,,
756760164,132,4,female,hispanic
944588205227233280,85,0,,
518091695,2354,626,male,
952049642115493888,2379,0,,
3100733964,0,0,,
953239462640840704,0,0,,
1179538909,92,34,female,white
603785416,103,0,male,hispanic
939893866882269184,1834,113,,
69708775,919,135,female,white
61848222,1941,800,female,
2893761842,0,0,,
2178473266,290,12,,
966100353577050112,94,5,,
774380323408781312,316,25,,
8528032,96,4,,
2922023304,3249,0,,
299269920,0,0,male,black
928222103895023617,0,0,,
2612477503,3230,0,,
431464412,320,6,male,asian
960354403805839360,6,1,female,asian
790558022577696768,101,1,,
145960332,319,15,male,
973836700098101249,0,0,male,asian
3016311265,661,0,male,
196812101,539,74,female,hispanic
759248506854973441,0,0,female,asian
3112777955,973,185,,
953557101388865536,639,426,,
919120126041100288,687,60,,
958255667567104000,561,0,,
280846475,1209,47,,
894017417218637825,3216,10,female,asian
351803604,743,286,,
4528619480,352,96,,
2263581133,32,0,,
405903062,108,39,,
2734112186,0,0,male,hispanic
849109913712328708,2347,809,,
860422111835414528,0,0,,
813329095899709441,24,2,female,white
827106981047631872,153,10,male,
4812060018,0,0,,
2783436006,0,0,,
4893523822,0,0,,
835158527635238912,0,0,,
149332159,0,0,male,white
2262405615,3231,3,male,
2761668766,0,0,female,white
876949500862115841,161,61,male,white
2977422558,267,25,,
625257745,274,154,,
142005327,527,39,,
980541888,0,0,female,white
730920123133874177,0,0,,asian
849674867960139776,0,0,female,white
967749192339902466,996,1,,
320939322,86,19,,
4638145947,5,1,,
705505363,871,0,,
2842537519,1249,12,male,
2932542468,2,1,,
244205522,104,1,,
2935207190,0,0,,
1347664970,1163,248,female,hispanic
462130489,648,35,male,black
548495241,524,0,,
2257189866,1076,59,,
14088552,3139,473,,
2940293597,0,0,female,
3698997617,57,1,female,white
872809369594888192,3217,0,,
958105864585515008,132,66,female,white
259703074,144,0,female,white
3319295977,379,78,,
509864732,0,0,,
703029248454369280,81,2,,
2980760502,98,0,female,white
3002744908,837,716,female,white
737433819251367936,1340,528,female,black
1056109987,1312,0,,
916851635522957313,77,11,,asian
3184787228,1893,88,,
967146608705105920,5,0,male,white
892455618648264704,5,0,,
3043697397,111,33,female,
931463358729064448,0,0,,
117664959,1674,19,female,asian
3730137267,1213,58,,
952805860018802688,0,0,male,asian
957952504947290112,0,0,male,
3427021929,0,0,,
759808639288827908,1,1,female,white
101698121,2328,436,female,asian
189094839,764,2,,
3000228110,1051,469,female,white
352357472,284,89,male,hispanic
186190418,30,0,,
3065350482,1712,1347,male,
811576049259675648,14,7,female,white
735432613406474240,3200,2615,female,asian
1589922277,2471,482,,
934268321368760320,0,0,,
913496531528851456,0,0,,
713994122424528896,416,16,,
913846861081059328,1188,11,,
610213280,517,212,female,white
950880986400722945,392,162,female,white
945061152232476674,0,0,male,asian
892049192373239808,0,0,male,asian
971082142229942273,332,153,female,white
2503061251,0,0,,
2848687937,1603,312,male,
817821356448423939,0,0,,
960803050242887680,87,3,male,white
723032979186941952,1090,557,male,asian
763712380681412608,295,52,,
723179515405426690,620,16,male,hispanic
453173374,311,32,female,white
756124186012225536,1167,149,female,white
722024255932616705,2331,6,,
2522388707,31,21,female,white
105810909,5,1,male,white
4636596044,823,17,,
1651330435,0,0,,
870022075456647170,3,0,,
893841242802462720,3265,0,female,asian
714954631,17,6,female,black
245556068,237,1,,
2468829554,138,1,,
2384009352,143,40,male,white
92660099,1137,2,,
2983011534,0,0,,
327827487,326,3,,
400159583,73,15,male,black
201645761,3118,3,,
250466022,1489,1337,female,
594402783,99,1,male,
881927996113801216,50,0,,
82083038,104,23,,
715213860467159040,0,0,female,asian
901878649795874817,30,0,female,white
951716828505518080,1785,0,female,asian
813794033055203328,736,31,male,white
2988503661,0,0,male,asian
488503249,0,0,male,asian
961867665089355776,0,0,female,white
404666265,0,0,male,asian
3959752505,0,0,female,white
451272899,340,161,,
2239650379,1053,21,female,white
929526995821776896,385,1,,
44865172,799,97,,
729874131705954304,552,146,,
951694825488728065,160,66,,asian
464349111,1655,1,,
267831949,425,62,female,white
1466876166,295,19,female,white
711737071,2885,2018,,
797924219875164160,390,44,male,
2177500365,37,16,female,white
2366071159,0,0,male,white
835139964560007168,3,2,male,white
560767195,0,0,male,asian
967466340767469571,213,7,male,
897825422246686720,578,9,,
968741724716785664,3215,3,female,asian
844957886962905088,11,3,male,white
470267252,0,0,male,other
112523525,151,95,male,white
3345841677,985,77,male,asian
2242352895,2903,0,,
2979716295,1589,443,male,
2194715389,35,0,,
801082379041271808,47,41,female,white
3233853293,60,22,male,
310731464,0,0,,
275251851,1,0,male,
580369876,0,0,male,white
941082382526025730,309,24,,
912160394214387712,627,483,,
19551156,809,3,male,
973549088116416517,26,0,,
947886880271593472,0,0,,
2565942311,208,3,female,white
785883365916315650,824,1,,
2936064760,0,0,male,asian
1585011582,0,0,,
580505501,0,0,,
3103163598,2436,997,,
790773717815005185,21,0,male,hispanic
546265700,577,58,,
791299955071725568,0,0,,
885255864,0,0,male,white
841345599148445697,3249,0,,
297530406,106,28,,
882519602479194112,45,5,male,asian
587512084,3241,0,,
359650251,223,28,,
775798624882008064,35,0,,
737487822324563969,1385,52,,
807743637576675329,54,42,,
970975395683082240,0,0,,
20545502,269,200,female,
891083329,928,0,,
971332103236448258,0,0,,
881493994777133056,0,0,,
187554697,0,0,,
2318097395,585,180,male,hispanic
337936335,6,0,female,black
160964828,503,1,,
790033540041801729,1284,205,male,
972469617208807427,0,0,,
928430453715099650,22,3,male,black
823870937518903296,33,1,male,asian
973936414965551105,1,1,female,black
1093195062,1072,507,male,
866078300137025536,347,17,female,white
2997735491,457,48,female,hispanic
344138786,0,0,female,white
2574191785,0,0,,
906473113503776768,2449,0,,
361311345,2010,36,,
715420802774994944,39,4,,
285130714,3248,0,,
3594288739,7,1,,
973768894740656129,204,5,,
207893356,732,165,male,asian
3041212933,0,0,female,white
154175044,749,0,,
2421193201,0,0,,
950461310524772352,2310,74,,
3019404493,0,0,,
239961982,27,1,,
2647326662,1656,25,,
593242780,1400,78,,
1423449038,98,18,female,white
969059448684675072,431,40,female,
823552390209015808,370,42,,
4868316064,1976,734,male,
18843490,767,131,female,white
828109523508457473,0,0,male,asian
798991058839343105,750,490,,
67642530,480,378,female,black
269339646,3226,0,,
955526936708579328,5,0,male,white
756043441901928452,1947,0,,
537091300,156,51,female,
916555121533661184,2476,1578,,
959531287538229250,1115,125,,
1527512144,283,189,,
3034629611,0,0,,
816613676887265280,159,25,female,white
3021205376,3225,0,,
2343669597,3244,0,,
359982342,387,0,male,
925509577327726592,0,0,,
238916640,166,5,,
1884308252,0,0,female,
816709161895358465,1274,27,,
961828062,0,0,,
533819133,84,8,,
892890640123613184,0,0,male,asian
747593734003560448,437,70,female,white
2518909897,0,0,female,white
936531385887739904,0,0,,
4905584345,20,1,female,white
242480017,775,42,female,white
928600236,624,34,,
354256094,437,193,,
768410269923971072,2329,0,,
1662699642,266,57,,asian
926851731912245248,2,1,female,asian
2625724586,580,134,,
956044474546835457,130,10,male,asian
213692240,393,64,female,
122383974,1858,203,male,
4506157512,6,2,female,asian
398427479,329,4,,
770081022310481920,797,98,,
26755515,712,163,female,white
887509482674302976,895,33,female,
804164401553022976,0,0,male,hispanic
796073537391902720,407,9,,
2366922838,330,17,,
912243106149363712,2686,85,,
807590893100339200,0,0,male,white
1193196656,0,0,,
1921451420,435,399,male,white
852509410010120192,0,0,,
53112426,403,67,male,
836496085073854465,0,0,,
889493879698866176,1425,503,,
2349737812,172,0,,
711450893581877248,1636,2,,
280926071,0,0,male,asian
773620529009942529,121,32,,
2651213971,0,0,female,white
455900057,340,2,male,
935304321947848711,8,0,,
957130507233378304,103,37,,
972313958840496128,0,0,male,white
1123617980,378,258,female,black
874181235471335424,1712,3,,
3088766936,0,0,,
868680924472393728,2122,14,,
813760675939897345,1627,191,male,asian
1588347546,1331,131,female,asian
4081309885,0,0,,
4017493874,112,42,female,
974045012441800704,0,0,,
473040654,501,390,,
841569186157539329,0,0,,
3284504983,2421,33,,
2582068962,173,1,,
709157447689179136,2631,75,female,white
823029356872110081,0,0,male,asian
2150377748,2753,0,,
1883054389,47,3,male,
903542191485804545,68,17,female,white
271623630,558,88,male,
620843437,915,59,,
803949879856742400,0,0,,
1168531934,163,3,,
923695230116704262,0,0,male,asian
762906145,1408,286,,
3473032335,0,0,,
2959232501,244,13,male,hispanic
970393837817430016,0,0,,
3289848413,0,0,,
962938555382210560,31,4,female,
1631003312,2615,144,,
881180933138694144,3046,170,,
1291036008,0,0,,
137584009,1696,882,female,asian
335555098,325,165,,
348714919,1330,909,female,black
85945910,316,5,female,white
612662505,3219,0,,
919000771256922112,1068,39,,
302548256,105,5,,
379371752,11,2,,
2707976071,199,159,,
3658245193,2690,16,,
366197755,276,74,male,white
4839575039,152,3,male,
889195132045729794,1443,488,,
806111684,3246,0,,
65123993,61,10,,
770413897283145728,3030,39,male,white
2752298298,603,50,,
806221202452873218,0,0,,
932729989841203200,16,2,female,white
959506563529674753,438,26,,
772808333845749760,0,0,,
825740164206989312,0,0,,
244476614,0,0,male,asian
861436434883923969,28,16,female,
104137283,2293,18,,
2444180670,1460,0,,
908100828,445,5,,
3309030822,470,211,female,white
837720170474913792,934,279,female,white
180876823,708,15,female,white
205463209,0,0,female,white
4419278713,201,0,,
1662187609,0,0,,
174000887,994,6,,
962564086247473152,77,48,,
773708925631946753,1019,25,male,white
702981947316809728,76,3,female,
3078448471,189,53,female,black
932250592721780736,3,0,,
4827752895,31,6,,
1449638779,1680,10,,
20657375,0,0,,
2571480416,0,0,female,white
887896047640612864,80,4,male,
547856858,521,0,male,white
1408504351,627,81,male,black
332895752,563,87,male,
973578802084417538,0,0,male,white
396715972,2157,2,male,black
3019572259,432,35,,
2240932885,3196,0,,
903499099160297473,587,154,female,asian
3186326617,581,9,,
1297446247,760,58,male,white
961991092018274310,417,0,,
809165786048696320,0,0,,
131982623,512,137,,
2377819770,1137,364,female,asian
954411972119834625,0,0,,
915637251555573760,632,68,,
2855285293,1365,84,male,asian
710306824608567296,0,0,female,asian
600921528,415,275,,
2792525666,3235,0,,
348360099,1036,58,male,asian
930252855411318784,0,0,male,
4048313463,43,26,,
2186000539,2157,33,,
904921644547932160,0,0,,
4916654500,14,3,male,
783419940338561027,1001,34,,
378294305,841,537,female,white
4245802841,2363,2083,,
894580783997829120,0,0,,
48098368,2926,638,male,black
791725123548094465,518,80,,
3316885916,138,1,,
715448011107733504,1958,1005,,
4315587801,89,48,,
925394942402363392,388,3,,
863762711544463362,0,0,,
4812551426,4,0,,
220547748,311,136,male,asian
853736260397084674,649,8,,
